Date,Open,High,Low,Close,Volume
2021-05-17,361.107,361.922,359.323,361.231,3999212.9308834
2021-05-18,361.442,361.653,357.934,358.116,3308339.8419964
2021-05-19,353.707,357.283,352.336,357.185,5378979.1499961
2021-05-20,357.963,362.151,357.859,360.983,5051608.9459547
2021-05-21,362.382,363.532,360.273,360.716,3772754.8981508
2021-05-24,362.823,365.381,362.583,364.346,3132938.2459244
2021-05-25,365.381,365.728,363.052,363.589,4263833.6757988
2021-05-26,364.126,364.759,363.168,364.242,2794790.9328554
2021-05-27,365.269,365.738,364.346,364.404,3189423.3995901
2021-05-28,365.968,366.198,364.94,365.123,3565121.0772472
2021-06-01,367.357,367.472,364.404,364.837,4641627.1052743
2021-06-02,365.43,366.168,364.49,365.46,3393877.6030012
2021-06-03,363.264,365.103,361.872,364.051,3586100.5022452
2021-06-04,365.767,367.646,365.728,367.357,2779389.39983
2021-06-07,367.376,367.539,366.178,367.041,2644526.8836075
2021-06-08,367.836,367.915,365.42,367.099,2523965.3438305
2021-06-09,367.915,367.961,366.32,366.523,3138898.9855415
2021-06-10,367.702,369.112,366.486,368.228,2762122.6581182
2021-06-11,368.776,368.957,367.576,368.853,2370495.5975502
2021-06-14,368.967,369.782,367.836,369.782,2381817.2473689
2021-06-15,369.848,369.907,368.228,369.006,2543445.7168808
2021-06-16,369.167,369.323,365.019,366.982,4435693.6703657
2021-06-17,366.523,367.749,364.52,366.85,4299287.2453868
2021-06-18,363.838,364.404,361.702,361.99,5511003.1691066
2021-06-21,363.58,367.241,362.784,367.05,4642405.318742
2021-06-22,367.108,369.802,366.379,368.996,2861136.2389294
2021-06-23,369.103,369.848,368.507,368.613,2542509.9829927
2021-06-24,370.566,371.163,370.356,370.724,3159765.7469276
2021-06-25,371.508,372.474,371.192,372.082,3027833.5277971
2021-06-28,372.582,372.984,371.451,372.859,2557652.8069832
2021-06-29,373.204,373.771,372.543,373.023,3085664.3857167
2021-06-30,372.6,373.951,372.6,373.367,4000836.1214407
2021-07-01,374.106,375.571,374.029,375.468,3598836.7063029
2021-07-02,376.53,378.61,376.223,378.322,4598639.6782283
2021-07-06,378.342,378.553,375.053,377.615,4565160.8513941
2021-07-07,378.248,379.196,376.369,378.918,5004127.4926102
2021-07-08,374.019,376.558,372.889,375.897,6131122.4665117
2021-07-09,377.258,380.125,377.066,379.866,3512045.0410244
2021-07-12,379.799,381.437,379.388,381.238,3087284.4467291
2021-07-13,380.537,381.88,379.686,379.953,4545921.4532916
2021-07-14,381.467,381.947,379.339,380.472,3512089.8978328
2021-07-15,379.272,379.876,377.423,379.253,4725944.3438164
2021-07-16,380.307,380.345,375.849,376.3,4760364.1204466
2021-07-19,371.711,372.17,368.066,370.674,13002138.168103
2021-07-20,371.305,377.135,370.032,375.907,4261328.9967962
2021-07-21,377.126,379.159,376.924,379.07,3158363.7108679
2021-07-22,379.244,380.039,378.276,379.876,2714792.4661044
2021-07-23,381.574,384.017,381.017,383.672,3322097.3208326
2021-07-26,383.231,384.651,383.136,384.642,2502501.8825737
2021-07-27,383.74,383.74,380.27,382.933,3821817.8147891
2021-07-28,383.472,384.026,381.447,382.733,3966903.5106139
2021-07-29,383.654,385.333,383.644,384.383,2396964.2440858
2021-07-30,381.967,383.816,381.86,382.505,5485428.5291954
2021-08-02,384.045,384.592,381.353,381.726,6128625.0897804
2021-08-03,382.426,384.881,380.384,384.803,4352552.0974778
2021-08-04,383.605,384.125,382.685,382.963,4089677.6385478
2021-08-05,383.978,385.387,383.672,385.36,3217623.7275685
2021-08-06,385.647,386.328,385.369,386.02,2621172.1341242
2021-08-09,385.916,386.203,384.908,385.657,2091505.0262043
2021-08-10,386.069,386.796,385.427,386.136,2530325.6219973
2021-08-11,387.094,387.162,386.069,387.064,3746305.028884
2021-08-12,386.932,388.37,386.126,388.198,2445716.2926095
2021-08-13,388.657,388.966,388.226,388.966,2375449.6669309
2021-08-16,387.776,389.951,386.298,389.884,3567895.940282
2021-08-17,387.489,388.101,384.544,387.315,5466215.2106327
2021-08-18,386.367,387.813,382.868,383.154,5141614.6537184
2021-08-19,380.547,384.774,380.394,383.702,5802925.0194678
2021-08-20,383.958,387.027,383.556,386.741,3439745.2544228
2021-08-23,388.293,390.976,388.274,390.154,3435346.1576491
2021-08-24,390.805,391.244,390.277,390.776,3168781.9654278
2021-08-25,390.957,392.051,390.585,391.494,3437469.0321889
2021-08-26,391.292,391.523,389.196,389.215,4961682.5199921
2021-08-27,390.028,393.104,389.96,392.665,4091768.1744582
2021-08-30,393.423,395.223,393.163,394.467,2963570.4121809
2021-08-31,394.37,394.715,393.344,393.794,6390202.8739915
2021-09-01,394.744,395.251,393.902,394.21,3432155.065159
2021-09-02,395.454,396.058,394.21,395.388,2990065.1382563
2021-09-03,394.293,395.693,393.902,395.232,3946107.685576
2021-09-07,394.946,394.964,393.192,393.775,3733721.1293389
2021-09-08,393.296,393.996,391.532,393.393,4229212.5651211
2021-09-09,393.114,394.762,391.438,391.629,4097700.7481724
2021-09-10,393.452,393.843,388.446,388.601,4253352.8303432
2021-09-13,391.39,391.571,387.391,389.521,4994125.4675054
2021-09-14,390.918,391.073,386.625,387.489,3855115.1280263
2021-09-15,387.851,391.149,386.825,390.728,4101449.9428141
2021-09-16,390.181,391.083,387.315,390.047,3532418.3775174
2021-09-17,389.337,389.739,385.935,386.232,5687386.3990567
2021-09-20,380.567,382.014,375.302,379.924,11533446.977357
2021-09-21,382.034,383.214,378.985,379.548,6764586.1428425
2021-09-22,381.574,385.063,380.711,383.214,6328922.214547
2021-09-23,384.928,389.308,384.698,387.841,4319262.0865117
2021-09-24,386.318,389.126,386.107,388.493,3602181.146487
2021-09-27,387.498,388.591,386.723,387.382,3738051.3761276
2021-09-28,384.774,385.082,378.88,379.646,8678811.846109
2021-09-29,380.854,382.466,379.676,380.241,4962884.2651861
2021-09-30,381.574,382.207,375.371,375.429,9991766.456976
2021-10-01,377.163,381.574,373.885,379.924,8910812.3026403
2021-10-04,378.975,379.752,373.108,375.246,9266134.5574411
2021-10-05,376.539,381.094,375.803,378.9,5802340.8377764
2021-10-06,375.669,380.777,374.152,380.576,6922949.4539713
2021-10-07,383.682,386.519,383.472,383.855,4631997.4959979
2021-10-08,384.602,384.938,382.607,383.127,4161068.8139824
2021-10-11,382.58,385.273,380.336,380.336,3882419.3630172
2021-10-12,381.287,381.64,378.737,379.578,6514621.0561143
2021-10-13,380.414,381.602,377.662,380.796,6820429.7398292
2021-10-14,384.284,387.372,383.826,387.192,3979822.2714501
2021-10-15,389.251,390.526,388.629,390.21,3678560.8162951
2021-10-18,388.561,391.667,387.93,391.399,3574610.9001903
2021-10-19,392.884,394.449,392.311,394.449,2981683.1741641
2021-10-20,394.792,396.201,394.707,395.98,3370268.3172096
2021-10-21,395.397,397.169,394.983,396.959,2709792.4967337
2021-10-22,396.547,397.889,394.752,396.555,3833236.4804959
2021-10-25,397.544,398.979,395.922,398.608,2638373.1553959
2021-10-26,400.056,401.253,398.713,398.989,3241163.1201935
2021-10-27,399.48,400.075,397.208,397.257,3018716.1206825
2021-10-28,398.635,401.167,398.608,401.139,3827675.2794285
2021-10-29,398.989,402.193,398.723,401.856,4872091.998502
2021-11-01,402.825,403.191,401.013,402.71,4136273.4307206
2021-11-02,402.786,404.522,402.673,404.263,3140263.4670639
2021-11-03,403.736,407.092,403.304,406.697,3742949.1137023
2021-11-04,407.273,408.71,406.975,408.597,4503926.0919397
2021-11-05,410.791,411.941,408.644,409.996,5192705.5153715
2021-11-08,411.108,411.539,409.793,410.494,3689055.2231112
2021-11-09,410.799,410.982,407.742,409.049,4933320.4988669
2021-11-10,407.503,409.059,404.378,405.75,6671564.5970963
2021-11-11,407.13,407.243,405.873,405.883,3818292.9041895
2021-11-12,407.092,409.478,406.2,408.902,3840212.235802
2021-11-15,410.226,410.273,408.03,409.095,3280059.1890354
2021-11-16,408.855,411.777,408.809,410.657,3432084.1288107
2021-11-17,410.503,410.638,409.161,409.671,3955099.9108997
2021-11-18,410.687,411.377,408.174,411.088,4976180.6577586
2021-11-19,411.098,412.162,409.68,410.321,5133447.585034
2021-11-22,412.106,414.463,409.049,409.229,5122314.7510835
2021-11-23,408.894,410.551,406.496,409.766,7144990.655843
2021-11-24,407.953,410.982,407.14,410.772,4800495.3162935
2021-11-26,404.743,406,400.65,401.837,8091694.6415506
2021-11-29,406.181,408.347,404.13,406.687,6619146.8084579
2021-11-30,404.369,406.103,398.493,398.906,9095124.7558717
2021-12-01,404.051,406.669,394.063,394.311,8793462.7189854
2021-12-02,394.458,401.762,394.121,400.324,10944090.06192
2021-12-03,401.818,402.825,392.913,396.796,10745811.493534
2021-12-06,399.238,403.275,396.95,401.532,7657840.6333174
2021-12-07,406.439,410.37,406.402,409.784,4971030.4702386
2021-12-08,410.226,411.348,408.587,410.935,4702747.1147536
2021-12-09,409.756,410.57,407.991,408.138,5289873.7079462
2021-12-10,410.687,412.135,408.318,412.027,6553530.6863168
2021-12-13,411.557,411.847,408.128,408.376,6223219.7533675
2021-12-14,405.327,407.648,402.835,405.585,6852537.8260514
2021-12-15,405.605,412.153,403.285,411.932,7218466.1080987
2021-12-16,413.656,413.888,406.794,408.211,7521299.6379131
2021-12-17,405.365,408.165,402.347,403.976,9332343.2067265
2021-12-20,399.221,400.006,396.279,399.614,10403845.092657
2021-12-21,402.835,406.854,400.802,406.697,7239636.4353283
2021-12-22,406.467,410.907,406.342,410.809,5225324.7605739
2021-12-23,411.684,414.731,411.646,413.341,5267685.235483
2021-12-27,414.615,419.245,414.586,419.236,5219153.2982752
2021-12-28,419.687,420.549,418.133,418.921,5093054.5506076
2021-12-29,418.939,420.319,418.019,419.428,4811328.7571273
2021-12-30,419.793,420.714,417.808,418.239,3927022.6783492
2021-12-31,417.721,418.826,416.927,417.09,5427749.9757884
2022-01-03,418.392,419.677,416.206,419.657,6298280.8416432
2022-01-04,420.924,421.576,417.711,419.486,6554652.1065283
2022-01-05,419.208,419.813,411.319,411.443,7891668.7439979
2022-01-06,411.012,413.525,408.809,410.898,8343778.4300924
2022-01-07,411.022,412.116,408.147,409.468,6445062.7507367
2022-01-10,406.402,409.085,401.043,408.929,10970969.722003
2022-01-11,408.597,412.679,405.825,412.517,7622495.5546148
2022-01-12,414.214,415.632,411.904,413.754,8656515.9259419
2022-01-13,414.721,415.325,407.082,408.05,7872481.504975
2022-01-14,405.031,408.5,403.946,408.174,10425934.462869
2022-01-18,403.765,406.018,398.713,401.013,11197523.727442
2022-01-19,402.385,403.687,396.555,396.806,8566262.9841408
2022-01-20,398.559,402.932,391.983,392.434,9323543.9699974
2022-01-21,391.428,393.545,384.698,384.728,16983598.234653
2022-01-24,379.539,386.816,369.58,386.328,24071720.889187
2022-01-25,380.404,386.223,375.21,381.64,17622498.973442
2022-01-26,387.564,389.989,376.751,380.777,15048696.672231
2022-01-27,384.957,387.86,377.203,378.851,13036822.912859
2022-01-28,380.068,388.207,375.755,388.14,12661667.689629
2022-01-31,387.574,395.501,386.308,395.232,9630049.4990158
2022-02-01,395.857,398.436,392.568,397.812,8535684.2021325
2022-02-02,400.285,402.395,397.955,401.607,7040569.2216587
2022-02-03,396.098,397.85,391.503,392.271,8015874.1170759
2022-02-04,392.033,397.668,389.855,394.121,8593390.9214426
2022-02-07,394.792,396.124,391.609,392.817,5883380.3997562
2022-02-08,392.396,396.931,391.093,396,5825574.5781948
2022-02-09,399.883,402.097,399.68,401.808,6577911.9264867
2022-02-10,396.421,402.029,392.798,394.744,9692879.2831245
2022-02-11,394.715,396.681,385.571,386.874,10946950.465846
2022-02-14,386.386,387.88,382.386,385.618,10642360.218231
2022-02-15,389.97,391.983,389.28,391.802,7140861.7431016
2022-02-16,389.989,393.515,388.198,392.271,8105359.2772252
2022-02-17,389.308,389.779,383.327,383.932,7893117.7232293
2022-02-18,384.209,385.323,379.289,381.477,11064437.749471
2022-02-22,379.339,382.514,374.038,377.297,10901052.562157
2022-02-23,379.993,380.547,370.098,370.512,12722427.80146
2022-02-24,360.906,376.588,360.657,376.204,22270760.713641
2022-02-25,377.327,384.562,375.839,384.422,12209935.635271
2022-02-28,379.465,384.881,378.332,383.453,12409555.735185
2022-03-01,382.167,383.988,375.264,377.7,9550476.6503544
2022-03-02,379.973,386.069,379.079,384.642,8567375.015718
2022-03-03,386.952,387.45,381.084,382.714,9153628.4659182
2022-03-04,379.225,380.654,375.822,379.618,6617706.1746793
2022-03-07,379.032,379.289,368.364,368.412,8804257.5621
2022-03-08,368.555,375.219,364.615,365.63,9792956.9091596
2022-03-09,373.443,377.23,371.383,375.371,6084017.6017219
2022-03-10,371.113,374.52,369.285,373.701,6693393.1719103
2022-03-11,376.061,376.608,368.478,368.928,6147029.9426091
2022-03-14,369.802,372.859,365.199,366.237,6756390.9082553
2022-03-15,368.642,374.862,367.472,374.279,6007360.4456103
2022-03-16,377.854,382.685,373.128,382.646,7753216.639917
2022-03-17,380.854,387.469,380.527,387.324,5419291.8594399
2022-03-18,385.955,391.974,385.253,391.601,6149315.5534774
2022-03-21,391.551,393.383,388.301,391.619,4353719.4176794
2022-03-22,392.856,396.988,392.856,396.171,4429314.6149302
2022-03-23,393.775,395.167,391.035,391.073,3917322.1327245
2022-03-24,392.923,396.959,391.887,396.881,3105882.2881525
2022-03-25,397.621,399.125,395.143,398.897,3800576.5512113
2022-03-28,398.3,401.703,396.565,401.646,3541949.9277241
2022-03-29,405.453,407.14,402.854,406.727,5748508.4948993
2022-03-30,405.74,406.458,402.221,404.196,5001360.9750279
2022-03-31,403.544,404.216,397.87,397.984,6130401.6280316
2022-04-01,399.432,399.564,395.779,399.087,4864425.6569819
2022-04-04,399.211,402.577,398.512,402.471,5338177.1883855
2022-04-05,401.233,403.401,396.384,397.496,4289597.1315781
2022-04-06,393.755,395.578,390.766,393.469,5779972.9380791
2022-04-07,392.645,397.149,390.863,395.454,5167976.8957316
2022-04-08,394.801,397.074,393.01,394.495,4958045.9889622
2022-04-11,391.591,392.127,387.206,387.661,3487130.735061
2022-04-12,390.469,392.751,384.756,386.241,6901494.3381672
2022-04-13,385.906,391.302,385.819,390.605,4546926.0371647
2022-04-14,390.844,391.859,385.685,385.858,3896991.5666767
2022-04-18,384.928,387.489,383.864,385.925,4491802.2354767
2022-04-19,385.916,392.808,385.705,392.088,4007392.5177469
2022-04-20,393.813,394.36,390.796,391.792,5285951.3451601
2022-04-21,395.309,396.555,385.167,385.983,4871817.6417433
2022-04-22,385.044,385.248,374.909,375.449,6599622.6217808
2022-04-25,373.301,377.746,369.064,377.498,8492731.2000791
2022-04-26,375.2,375.381,366.608,366.705,8859724.570532
2022-04-27,367.566,372.66,365.708,367.656,6692742.2265968
2022-04-28,372.16,378.553,367.98,376.866,7340025.9726593
2022-04-29,373.301,375.246,362.353,363.025,8576980.6318177
2022-05-02,363.11,366.446,356.919,365.306,11200660.574489
2022-05-03,365.822,369.116,364.27,366.888,5849845.241116
2022-05-04,367.482,378.578,364.54,378.017,7685689.4090992
2022-05-05,374.068,374.152,360.771,364.74,10929677.465044
2022-05-06,362.362,365.497,357.512,362.448,8303357.229763
2022-05-09,356.947,358.097,349.411,350.754,11259298.854961
2022-05-10,356.506,357.771,347.886,351.656,8210621.5157728
2022-05-11,350.823,355.988,345.357,345.99,8373560.2213644
2022-05-12,343.023,348.692,339.366,345.721,8010838.679531
2022-05-13,349.633,355.24,348.591,353.879,5609643.2909078
2022-05-16,352.605,355.978,350.323,352.614,4923650.2055084
2022-05-17,358.193,360.014,354.762,359.668,4708200.8681169
2022-05-18,355.623,355.796,344.141,345.423,7180813.5117147
2022-05-19,342.384,347.236,341.122,343.114,6634089.3415827
2022-05-20,346.448,346.968,335.28,343.199,9133947.8020022
2022-05-23,346.142,350.437,343.996,349.708,5481830.5958845
2022-05-24,345.912,348.175,340.975,347.188,5807705.9207043
2022-05-25,345.616,351.961,345.357,350.084,5950933.7101138
2022-05-26,351.358,358.642,351.108,357.043,4431699.3280496
2022-05-27,359.419,366.053,359.285,365.997,4080707.3200375
2022-05-31,364.49,367.002,361.318,363.964,5233135.0611537
2022-06-01,365.861,366.801,358.612,360.916,4429159.1808729
2022-06-02,360.827,367.856,358.71,367.768,3415085.484768
2022-06-03,363.417,364.845,360.896,361.817,2868267.4282927
2022-06-06,365.546,367.108,361.787,362.803,2774322.6668375
2022-06-07,359.63,366.772,359.199,366.349,2764282.0440138
2022-06-08,364.749,366.408,361.643,362.343,3584834.0797926
2022-06-09,360.733,362.775,353.744,353.821,3152472.8644174
2022-06-10,347.906,348.636,343.4,343.44,7959155.2907336
2022-06-13,334.659,336.314,328.859,330.2,10848783.948487
2022-06-14,332.032,332.944,326.472,329.377,7911687.3987496
2022-06-15,332.463,338.236,327.813,334.094,8228224.1619574
2022-06-16,326.387,326.731,320.722,323.117,9202811.3484393
2022-06-17,323.481,326.759,320.405,323.961,7389878.5777627
2022-06-21,328.983,333.115,328.908,331.899,5871389.0273554
2022-06-22,327.921,335.042,327.493,331.198,5086616.0338214
2022-06-23,333.241,335.14,329.896,334.679,6998469.5421475
2022-06-24,337.458,345.119,337.401,345.099,5694268.2680197
2022-06-27,346.057,346.2,342.769,343.803,4807596.2533907
2022-06-28,345.175,347.816,336.376,336.376,9181854.8734364
2022-06-29,337.301,338.196,334.779,336.54,3922834.2601433
2022-06-30,332.922,336.732,329.62,333.885,7438282.3536374
2022-07-01,333.191,337.685,330.718,337.311,7772692.3900475
2022-07-05,332.536,337.946,329.939,337.907,6421138.9683594
2022-07-06,338.071,341.392,335.858,339.13,5663102.2985153
2022-07-07,340.745,344.876,340.735,344.107,3882957.2235132
2022-07-08,342.572,345.599,341.188,343.904,4977841.2464943
2022-07-11,341.547,342.25,339.303,340.016,3627607.25884
2022-07-12,339.39,341.606,335.327,336.878,4239093.2477306
2022-07-13,331.823,337.849,331.467,335.307,5821650.4788567
2022-07-14,330.544,334.914,328.267,334.425,4804859.2889624
2022-07-15,338.553,340.844,336.694,340.745,4696431.9401909
2022-07-18,343.595,344.222,336.81,337.926,3682862.454973
2022-07-19,341.65,347.562,340.977,347.099,3761064.3751256
2022-07-20,347.186,350.594,345.983,349.322,4436868.098005
2022-07-21,348.784,352.884,346.522,352.856,4783186.2863014
2022-07-22,352.952,354.058,347.485,349.64,4710340.0216167
2022-07-25,350.208,350.787,347.907,349.986,4054122.1022063
2022-07-26,348.554,348.64,345.02,345.79,3103464.6862153
2022-07-27,348.909,356.454,348.649,354.848,4675434.2384133
2022-07-28,355.579,359.899,352.269,359.333,4514474.7144558
2022-07-29,360.692,365.436,359.919,364.598,5450626.6674703
2022-08-01,362.029,365.774,361.374,363.502,4593468.2950288
2022-08-02,362.019,365.403,359.939,361.152,4293446.6574529
2022-08-03,363.058,367.784,362.788,366.793,4004824.0987899
2022-08-04,366.609,367.234,364.983,366.503,3543387.8883536
2022-08-05,362.538,366.437,362.432,365.745,2963105.9949008
2022-08-08,367.476,369.524,364.385,365.416,3589845.4723618
2022-08-09,364.821,365.195,362.971,363.973,2452406.0655544
2022-08-10,370.564,371.759,368.746,371.595,3793104.8047343
2022-08-11,374.3,376.015,370.962,371.595,3714539.2610291
2022-08-12,373.414,378.006,372.587,377.96,3806990.0298225
2022-08-15,375.859,379.971,375.83,379.574,3328644.2852646
2022-08-16,378.507,382.02,377.736,380.24,4015286.0678612
2022-08-17,376.89,380.056,375.67,377.642,3347752.183493
2022-08-18,377.718,379.258,376.514,378.805,3384899.9656296
2022-08-19,376.062,376.302,372.742,373.581,3011873.1079304
2022-08-22,369.065,369.169,364.886,365.705,4315399.1307874
2022-08-23,365.339,367.561,364.341,364.84,2980865.3692111
2022-08-24,364.703,367.284,364.013,365.946,2328484.1977432
2022-08-25,367.456,371.279,366.437,371.279,2733711.4794142
2022-08-26,371.104,371.585,358.555,358.555,5353743.8470326
2022-08-29,355.916,359.074,354.963,356.185,5145957.920892
2022-08-30,357.387,357.529,350.382,352.317,5240891.7190877
2022-08-31,353.837,354.973,349.507,349.544,4220671.03963
2022-09-01,347.572,351.037,345.078,350.623,6365321.7141065
2022-09-02,354.164,355.301,345.339,346.945,4721104.3176989
2022-09-06,347.822,348.706,343.624,345.781,5901415.9802856
2022-09-07,345.462,352.648,345.251,351.979,4297979.4847676
2022-09-08,349.76,354.674,348.696,354.28,3835747.4582133
2022-09-09,356.367,360.575,356.117,359.748,2723603.7835756
2022-09-12,361.74,364.33,361.441,363.702,3076623.0344847
2022-09-13,355.502,356.648,346.782,347.839,5765172.4686625
2022-09-14,348.995,350.526,346.06,349.139,3693906.2217285
2022-09-15,347.629,350.334,344.009,345.241,3955663.233399
2022-09-16,341.277,343.125,339.476,342.529,4625570.0211792
2022-09-19,339.582,345.155,339.533,345.155,3545480.2821678
2022-09-20,342.113,343.028,338.651,341.267,3765022.6772271
2022-09-21,343.028,345.838,335.258,335.258,5301010.1205059
2022-09-22,334.529,335.481,331.756,332.429,5771871.4534263
2022-09-23,329.264,329.264,322.745,326.905,10899866.370819
2022-09-26,325.558,328.859,322.515,323.738,5616099.2791782
2022-09-27,327.059,329.032,320.6,322.825,6021251.7582898
2022-09-28,323.645,330.733,322.107,329.166,8982450.8239857
2022-09-29,325.945,326.091,319.545,322.301,7478648.980316
2022-09-30,321.556,325.018,317.217,317.39,8002569.7411193
2022-10-03,320.765,327.407,319.132,325.781,5936269.1249686
2022-10-04,330.771,335.789,330.761,335.672,5285606.5213167
2022-10-05,331.689,337.054,329.533,335.092,4919246.7758722
2022-10-06,333.708,336.417,331.107,331.564,4012969.6761398
2022-10-07,327.811,328.063,320.629,322.252,5345723.3022235
2022-10-10,323.375,323.548,317.737,319.846,4069082.3953992
2022-10-11,318.259,322.475,315.989,317.737,5138881.6076937
2022-10-12,318.212,319.595,316.558,316.751,3346263.9321747
2022-10-13,310.178,326.454,309.241,325.047,6616777.5552225
2022-10-14,327.426,328.885,317.124,317.727,5051880.412868
2022-10-17,323.452,326.866,323.346,325.8,4023214.1159633
2022-10-18,333.255,333.536,326.541,329.639,5071823.1430575
2022-10-19,327.772,330.315,324.736,327.357,4554589.6099863
2022-10-20,326.933,331.042,323.916,324.669,3577960.5988894
2022-10-21,324.351,332.946,323.026,332.47,4512384.048787
2022-10-24,333.968,337.625,331.475,336.521,5833266.1647885
2022-10-25,336.483,342.264,336.464,341.993,5382257.3909317
2022-10-26,339.046,344.334,338.794,339.443,4424749.8170902
2022-10-27,340.351,342.033,337.011,337.625,4287752.1563044
2022-10-28,337.441,346.085,337.354,345.503,4538913.6724333
2022-10-31,343.358,345.058,342.284,343.155,6652018.6764651
2022-11-01,346.616,346.843,340.583,341.771,8289761.6058318
2022-11-02,341.057,345.256,332.966,333.05,5195179.4798941
2022-11-03,329.996,332.385,327.639,329.504,4690652.196701
2022-11-04,334.899,336.454,328.702,334.327,3781096.1314759
2022-11-07,335.526,338.088,333.632,337.537,3430601.6140213
2022-11-08,338.571,342.11,335.544,339.375,3348471.286232
2022-11-09,337.48,338.581,331.947,332.441,3693535.340331
2022-11-10,344.673,350.945,342.632,350.637,4761877.1196983
2022-11-11,351.604,354.824,349.718,353.992,5045040.097788
2022-11-14,352.455,355.567,350.832,351.15,5455611.0555644
2022-11-15,356.399,357.454,350.541,354.05,4755844.6506908
2022-11-16,352.581,353.372,350.793,351.363,2849827.5221943
2022-11-17,346.877,350.926,346.648,350.348,3397322.7002045
2022-11-18,353.315,353.442,349.227,351.893,2662861.3235458
2022-11-21,350.713,351.651,348.878,350.656,2480299.4892721
2022-11-22,352.396,355.462,351.14,355.327,2395572.8828119
2022-11-23,355.008,358.052,354.827,357.551,2679917.1159781
2022-11-25,357.113,358.032,356.795,357.511,1472373.4248897
2022-11-28,354.668,356.137,351.083,351.856,3679269.2545025
2022-11-29,351.836,353.044,349.467,351.235,2593972.0169783
2022-11-30,351.372,362.141,349.632,362.045,4912068.2205031
2022-12-01,363.38,364.471,359.686,362.093,4767044.8520648
2022-12-02,357.373,362.422,357.373,361.571,3719592.2550719
2022-12-05,358.94,359.822,353.827,355.133,3834417.0753835
2022-12-06,354.89,355.393,347.971,349.998,4045477.9813471
2022-12-07,349.051,351.526,348.337,349.322,3452716.529553
2022-12-08,351.064,353.015,349.584,352.078,3728417.5338052
2022-12-09,350.935,353.296,349.332,349.507,4418178.439243
2022-12-12,350.241,354.496,349.564,354.496,3047489.1477184
2022-12-13,364.578,364.655,354.61,357.113,6373631.4030064
2022-12-14,356.834,360.413,352.144,354.958,4868917.241493
2022-12-15,350.424,351.17,344.614,346.228,5302978.8321846
2022-12-16,343.83,344.972,340.101,342.101,4688893.7609477
2022-12-19,342.36,342.566,337.645,339.153,5728868.8684936
2022-12-20,338.484,341.122,337.277,339.669,5217443.0078749
2022-12-21,342.126,345.772,341.641,344.748,3945294.1019895
2022-12-22,341.912,342.174,334.491,339.902,6652512.8953039
2022-12-23,338.949,341.882,337.415,341.806,4706602.5876171
2022-12-27,341.698,341.97,338.873,340.445,4429922.7958455
2022-12-28,340.398,342.126,336.006,336.268,4596105.0588769
2022-12-29,338.929,343.025,338.504,342.234,4206903.8496641
2022-12-30,339.785,341.434,337.815,341.292,5482254.3292323
2023-01-03,343.079,344.887,337.26,339.979,5103302.2735839
2023-01-04,342.029,344.422,339.212,342.426,3210928.2486526
2023-01-05,340.697,340.766,338.103,338.687,3311248.6849724
2023-01-06,341.534,347.439,338.765,346.391,3566797.0609931
2023-01-09,348.469,351.384,346.032,346.138,3886486.031829
2023-01-10,345.661,348.683,344.807,348.607,3598650.1455238
2023-01-11,350.102,353.113,349.373,353.054,5878678.1239621
2023-01-12,354.055,355.678,350.285,354.375,4883130.7720347
2023-01-13,351.336,356.241,351.131,355.755,3103941.1270693
2023-01-17,355.716,357.202,354.433,355.21,5087519.8536064
2023-01-18,356.182,357.143,349.295,349.441,4047574.6014257
2023-01-19,347.528,349.076,345.671,346.924,3618372.2511874
2023-01-20,348.197,353.501,346.672,353.307,3361201.4699821
2023-01-23,354.084,359.417,353.248,357.612,3338781.1891988
2023-01-24,356.085,358.067,354.968,357.232,2781951.3468505
2023-01-25,353.374,357.63,351.316,357.357,3151833.992806
2023-01-26,359.863,361.419,357.095,361.175,3562840.9041884
2023-01-27,360.281,364.351,360.156,362.205,5712927.1983497
2023-01-30,359.562,361.642,357.34,357.676,3377190.8083872
2023-01-31,358.067,362.856,357.795,362.758,4304815.3848851
2023-02-01,361.786,369.287,359.184,366.732,5087199.6962382
2023-02-02,370.344,373.414,368.549,371.988,5361272.9334873
2023-02-03,367.413,372.239,366.983,368.013,6663091.4712408
2023-02-06,365.803,367.121,364.295,365.886,2964902.2380869
2023-02-07,365.043,371.799,363.904,370.606,4637271.5315452
2023-02-08,368.83,370.035,365.955,366.548,3007526.4047535
2023-02-09,370.073,370.102,362.281,363.409,3425699.2821825
2023-02-10,362.331,364.652,361.554,364.295,3352598.3988353
2023-02-13,364.904,368.587,364.468,368.5,3068363.5108395
2023-02-14,367.151,370.511,364.711,368.364,4856959.1939847
2023-02-15,366.362,369.646,365.566,369.597,2914997.8369881
2023-02-16,364.915,368.577,364.36,364.458,3168117.7524566
2023-02-17,362.505,363.74,360.701,363.517,3382063.1711655
2023-02-21,359.807,360.716,355.998,356.3,3200725.4201094
2023-02-22,356.678,358.057,354.405,355.851,3986014.8250099
2023-02-23,358.514,358.999,353.715,357.64,2951617.251471
2023-02-24,352.918,354.588,351.384,353.812,4174406.3326172
2023-02-27,356.98,358.222,354.165,355.037,3397320.5742367
2023-02-28,354.569,356.366,353.637,353.696,3111188.4192643
2023-03-01,352.948,354.084,351.112,352.403,3875575.9746299
2023-03-02,350.489,355.88,350.218,355.037,2811222.5835368
2023-03-03,356.785,361.04,356.211,360.661,5058279.5002676
